no,lng,lat,sites
28347,-73.7375709,40.6792747,
28348,-73.7387999,40.6770693,
28349,-73.7395284,40.6758731,
28350,-73.7656261,40.7254612,
28351,-73.7594827,40.7210406,
28352,-73.7559405,40.7162931,
28353,-73.7547368,40.714694,
28354,-73.7518812,40.7088118,
28355,-73.7508207,40.7063156,
28356,-73.750517,40.7056286,
28357,-73.7502064,40.7049472,
28358,-73.7499073,40.7042606,
28359,-73.7490037,40.7022615,
28360,-73.7486963,40.7015662,
28361,-73.7483874,40.7008856,
28362,-73.7481003,40.7002271,
28363,-73.747791,40.6995368,
28364,-73.7474731,40.6988329,
28365,-73.7471783,40.698186,
28366,-73.7462542,40.6960865,
28367,-73.7457725,40.695038,
28368,-73.7448578,40.6932442,
28369,-73.744464,40.692617,
28370,-73.74429,40.692326,
28371,-73.7416063,40.6884806,
28372,-73.7409306,40.6877651,
28373,-73.7400598,40.6874986,
28374,-73.7383103,40.6869724,
28375,-73.7374673,40.6867172,
28376,-73.7357173,40.6861497,
28377,-73.8049778,40.7841474,
28378,-73.804518,40.7833976,
28379,-73.80404,40.7826342,
28380,-73.8035371,40.7818854,
28381,-73.8020228,40.779612,
28382,-73.8014906,40.7788674,
28383,-73.7998279,40.7767393,
28384,-73.7984375,40.7751923,
28385,-73.7982057,40.7749064,
28386,-73.7912928,40.768365,
28387,-73.7904879,40.767443,
28388,-73.7853795,40.7626303,
28389,-73.7841271,40.759418,
28390,-73.7830566,40.7573676,
28391,-73.7820374,40.7553633,
28392,-73.7800419,40.7525588,
28393,-73.7797508,40.7519101,
28394,-73.7790018,40.7503522,
28395,-73.7760395,40.7438008,
28396,-73.7729272,40.7362488,
28397,-73.7701666,40.7317237,
28398,-73.739199,40.669569,
28399,-73.738366,40.669044,
28400,-73.7373699,40.6675973,
28401,-73.735033,40.66492,
28402,-73.7334948,40.6632238,
28403,-73.732486,40.662092,
28404,-73.731977,40.661527,
28405,-73.731464,40.660962,
28406,-73.730956,40.660403,
28407,-73.730466,40.659819,
28408,-73.729944,40.659259,
28409,-73.7276148,40.6563377,
28410,-73.7263777,40.6549635,
28411,-73.7960783,40.7033137,
28412,-73.7946717,40.7012878,
28413,-73.8427321,40.7166521,
28414,-73.841899,40.716246,
28415,-73.841246,40.715878,
28416,-73.839909,40.71477,
28417,-73.839212,40.713952,
28418,-73.8387004,40.7131666,
28419,-73.838579,40.712928,
28420,-73.838374,40.711668,
28421,-73.80507,40.689946,
28422,-73.804202,40.690681,
28423,-73.803338,40.691414,
28424,-73.802463,40.692151,
28425,-73.800514,40.693768,
28426,-73.769626,40.680743,
28427,-73.76946,40.680189,
28428,-73.769305,40.6796589,
28429,-73.7556343,40.6760635,
28430,-73.755128,40.675439,
28431,-73.75456,40.674651,
28432,-73.752897,40.672408,
28433,-73.751974,40.671179,
28434,-73.75133,40.670569,
28435,-73.7507732,40.6698051,
28436,-73.8009708,40.7617838,
28437,-73.8000281,40.7616761,
28438,-73.798167,40.761499,
28439,-73.797238,40.761412,
28440,-73.808414,40.762422,
28441,-73.807493,40.762343,
28442,-73.8742943,40.7683903,
28443,-73.8732838,40.762743,
28444,-73.872937,40.760908,
28445,-73.87271,40.759658,
28446,-73.866932,40.741826,
28447,-73.864932,40.7369065,
28448,-73.849933,40.69809,
28449,-73.849591,40.696562,
28450,-73.849438,40.695882,
28451,-73.849291,40.695204,
28452,-73.837901,40.664024,
28453,-73.837866,40.6629241,
28454,-73.8374575,40.6612549,
28455,-73.8370421,40.6595815,
28456,-73.8366288,40.6579081,
28457,-73.836211,40.656236,
28458,-73.835797,40.654564,
28459,-73.8353813,40.6528912,
28460,-73.844089,40.682529,
28461,-73.8431331,40.680581,
28462,-73.842153,40.678584,
28463,-73.841845,40.677944,
28464,-73.841521,40.677279,
28465,-73.840882,40.675958,
28466,-73.84077,40.674648,
28467,-73.840623,40.67403,
28468,-73.840251,40.672562,
28469,-73.839875,40.671026,
28470,-73.84769,40.689889,
28471,-73.846463,40.68739,
28472,-73.7475704,40.6543249,
28473,-73.746133,40.653852,
28474,-73.735396,40.656832,
28475,-73.753716,40.609536,
28476,-73.788594,40.718624,
28477,-73.786621,40.715325,
28478,-73.7857174,40.713166,
28479,-73.8670761,40.7021828,
28480,-73.8905264,40.6910118,
28481,-73.8921302,40.7719695,
28482,-73.891256,40.7723997,
28483,-73.8103413,40.7838541,
28484,-73.81454,40.768879,
28485,-73.81423,40.766309,
28486,-73.81353,40.763929,
28487,-73.804587,40.714911,
28488,-73.774602,40.670283,
28489,-73.7743309,40.667975,
28490,-73.7771335,40.6737797,
28491,-73.774497,40.67033,
28492,-73.801209,40.78895,
28493,-73.8001294,40.7957101,
28494,-73.800149,40.795568,
28495,-73.80034,40.794206,
28496,-73.801077,40.708202,
28497,-73.78065,40.676652,
28498,-73.779977,40.676165,
28499,-73.778604,40.67517,
28500,-73.777933,40.674681,
28501,-73.808216,40.729022,
28502,-73.8049184,40.7604386,
28503,-73.805458,40.756472,
28504,-73.806111,40.751711,
28505,-73.806333,40.750048,
28506,-73.807544,40.738219,
28507,-73.807635,40.736885,
28508,-73.807662,40.736549,
28509,-73.807298,40.741994,
28510,-73.807497,40.738825,
28511,-73.8063569,40.7207648,
28512,-73.805876,40.71895,
28513,-73.803883,40.768033,
28514,-73.804227,40.765507,
28515,-73.8046702,40.7625975,
28516,-73.914837,40.743455,
28517,-73.911509,40.744471,
28518,-73.9105638,40.7447428,
28519,-73.909587,40.744941,
28520,-73.908378,40.745156,
28521,-73.907645,40.745287,
28522,-73.907522,40.745309,
28523,-73.9066143,40.7453981,
28524,-73.9044372,40.7454982,
28525,-73.901096,40.74583,
28526,-73.900055,40.74594,
28527,-73.897224,40.746238,
28528,-73.8877766,40.747237,
28529,-73.8876114,40.7472491,
28530,-73.886717,40.747341,
28531,-73.884855,40.747535,
28532,-73.883936,40.74763,
28533,-73.882071,40.74783,
28534,-73.881137,40.747927,
28535,-73.879278,40.748124,
28536,-73.877416,40.748319,
28537,-73.87648,40.748416,
28538,-73.876252,40.748439,
28539,-73.875489,40.748521,
28540,-73.873983,40.748686,
28541,-73.873701,40.748717,
28542,-73.873303,40.748758,
28543,-73.871841,40.748906,
28544,-73.871356,40.748957,
28545,-73.867514,40.749376,
28546,-73.866557,40.749464,
28547,-73.862726,40.749868,
28548,-73.8617529,40.7499792,
28549,-73.8587531,40.7507153,
28550,-73.8382131,40.7571999,
28551,-73.8351553,40.7581564,
28552,-73.8343746,40.7582773,
28553,-73.830136,40.7595609,
28554,-73.824422,40.760994,
28555,-73.818585,40.762566,
28556,-73.815294,40.763449,
28557,-73.814431,40.763687,
28558,-73.812764,40.764125,
28559,-73.810102,40.76397,
28560,-73.7926016,40.5958507,
28561,-73.791343,40.5959305,
28562,-73.7554393,40.6802369,
28563,-73.75508,40.680994,
28564,-73.75464,40.681611,
28565,-73.753645,40.682784,
28566,-73.751845,40.6845,
28567,-73.7530007,40.6833859,
28568,-73.75332,40.683084,
28569,-73.867555,40.692072,
28570,-73.866717,40.692239,
28571,-73.7228303,40.7309979,
28572,-73.720233,40.73073,
28573,-73.821405,40.705495,
28574,-73.861691,40.692982,
28575,-73.855967,40.694354,
28576,-73.855076,40.694472,
28577,-73.854184,40.69458,
28578,-73.845568,40.695553,
28579,-73.843838,40.695991,
28580,-73.754209,40.727835,
28581,-73.7527428,40.7292953,
28582,-73.81638,40.707271,
28583,-73.761841,40.724337,
28584,-73.799855,40.711176,
28585,-73.799272,40.711376,
28586,-73.861149,40.692952,
28587,-73.860031,40.693214,
28588,-73.860113,40.693528,
28589,-73.9099331,40.7006082,
28590,-73.9088428,40.7016747,
28591,-73.9076849,40.7028076,
28592,-73.895869,40.708943,
28593,-73.800829,40.713575,
28594,-73.7995239,40.7140851,
28595,-73.830686,40.764712,
28596,-73.830472,40.764186,
28597,-73.7623386,40.6782791,
28598,-73.8208494,40.6152156,
28599,-73.744261,40.606132,
28600,-73.8194367,40.6064563,
28601,-73.769699,40.697066,
28602,-73.7687999,40.698209,
28603,-73.767799,40.699441,
28604,-73.766803,40.700687,
28605,-73.765745,40.702003,
28606,-73.844746,40.715688,
28607,-73.8445177,40.7143249,
28608,-73.843524,40.7136667,
28609,-73.841256,40.712599,
28610,-73.840671,40.712041,
28611,-73.7618125,40.5942117,
28612,-73.763565,40.594011,
28613,-73.76429,40.59394,
28614,-73.8203917,40.6002663,
28615,-73.824334,40.600593,
28616,-73.837832,40.706959,
28617,-73.845902,40.718397,
28618,-73.844594,40.718295,
28619,-73.909204,40.700169,
28620,-73.9081041,40.7012409,
28621,-73.90695,40.702371,
28622,-73.902802,40.706427,
28623,-73.90284,40.706494,
28624,-73.895576,40.708265,
28625,-73.798832,40.678921,
28626,-73.79834,40.676318,
28627,-73.798032,40.67469,
28628,-73.7268719,40.6528034,
28629,-73.729274,40.672786,
28630,-73.7279267,40.6723403,
28631,-73.745441,40.607721,
28632,-73.9181049,40.7177494,
28633,-73.915167,40.718555,
28634,-73.914265,40.718811,
28635,-73.912321,40.719348,
28636,-73.911321,40.719624,
28637,-73.900588,40.7231944,
28638,-73.898685,40.724154,
28639,-73.898436,40.724281,
28640,-73.8958572,40.7256264,
28641,-73.895341,40.725921,
28642,-73.894643,40.726338,
28643,-73.894409,40.726479,
28644,-73.89387,40.726806,
28645,-73.893274,40.727192,
28646,-73.892285,40.727758,
28647,-73.891293,40.728277,
28648,-73.8908532,40.7285882,
28649,-73.88806,40.730087,
28650,-73.88756,40.730197,
28651,-73.885595,40.73093,
28652,-73.8845166,40.7324154,
28653,-73.883811,40.73356,
28654,-73.8821117,40.7348778,
28655,-73.881074,40.7355942,
28656,-73.8805195,40.7357537,
28657,-73.8795251,40.736026,
28658,-73.8786682,40.7362333,
28659,-73.7872546,40.594835,
28660,-73.7663216,40.677524,
28661,-73.766063,40.6768597,
28662,-73.831701,40.7280327,
28663,-73.828524,40.728559,
28664,-73.824881,40.729607,
28665,-73.8215,40.730604,
28666,-73.819249,40.731277,
28667,-73.8148454,40.7320283,
28668,-73.8040723,40.7316522,
28669,-73.803163,40.7316,
28670,-73.801366,40.731517,
28671,-73.800463,40.731497,
28672,-73.798658,40.731428,
28673,-73.797757,40.731394,
28674,-73.795954,40.731326,
28675,-73.7938989,40.7312554,
28676,-73.790859,40.730698,
28677,-73.844819,40.723635,
28678,-73.842567,40.724308,
28679,-73.839359,40.725261,
28680,-73.837161,40.725914,
28681,-73.7407145,40.7294955,
28682,-73.7371185,40.7287572,
28683,-73.7284999,40.7264744,
28684,-73.7264235,40.726158,
28685,-73.7253652,40.7257941,
28686,-73.7841208,40.666476,
28687,-73.792629,40.730273,
28688,-73.778546,40.699767,
28689,-73.777445,40.69826,
28690,-73.7761661,40.6965699,
28691,-73.7747909,40.6958592,
28692,-73.773376,40.694383,
28693,-73.772119,40.693029,
28694,-73.77065,40.664029,
28695,-73.769538,40.662842,
28696,-73.7695799,40.6627858,
28697,-73.769122,40.661713,
28698,-73.768777,40.659506,
28699,-73.783371,40.706832,
28700,-73.7825764,40.7054477,
28701,-73.78214,40.704811,
28702,-73.781288,40.703549,
28703,-73.780868,40.702913,
28704,-73.7689039,40.6582158,
28705,-73.772783,40.693124,
28706,-73.772063,40.691894,
28707,-73.7678269,40.684792,
28708,-73.765992,40.681362,
28709,-73.765586,40.680362,
28710,-73.7815301,40.7950125,
28711,-73.7802881,40.7931032,
28712,-73.7680335,40.7036688,
28713,-73.767507,40.703725,
28714,-73.766792,40.704009,
28715,-73.7947604,40.6908415,
28716,-73.772308,40.700572,
28717,-73.771355,40.701244,
28718,-73.7699763,40.7021524,
28719,-73.7692498,40.702639,
28720,-73.7685272,40.7031179,
28721,-73.76775,40.7035675,
28722,-73.9152342,40.776039,
28723,-73.9130771,40.7778084,
28724,-73.9108408,40.7796409,
28725,-73.9086873,40.7814,
28726,-73.940535,40.749424,
28727,-73.9398386,40.7501879,
28728,-73.9394341,40.7506253,
28729,-73.938333,40.75182,
28730,-73.93717,40.753079,
28731,-73.936009,40.754341,
28732,-73.93504,40.755391,
28733,-73.9214212,40.7709646,
28734,-73.9403126,40.7444147,
28735,-73.941158,40.74233,
28736,-73.941818,40.741691,
28737,-73.9425173,40.740502,
28738,-73.922948,40.769851,
28739,-73.9242695,40.7682479,
28740,-73.846607,40.686576,
28741,-73.845646,40.686929,
28742,-73.873513,40.748468,
28743,-73.849878,40.7505781,
28744,-73.8564774,40.5701657,
28745,-73.8600688,40.5763766,
28746,-73.8605637,40.577201,
28747,-73.736944,40.6683044,
28748,-73.7352,40.667734,
28749,-73.734344,40.667451,
28750,-73.73348,40.667169,
28751,-73.782835,40.66757,
28752,-73.7832925,40.6673243,
28753,-73.74876,40.673026,
28754,-73.751149,40.673675,
28755,-73.7505353,40.6734872,
28756,-73.749831,40.673019,
28757,-73.748957,40.672706,
28758,-73.7367537,40.6686112,
28759,-73.7371813,40.6687572,
28760,-73.764047,40.672847,
28761,-73.882127,40.740399,
28762,-73.8807871,40.7394277,
28763,-73.8801091,40.7389378,
28764,-73.773822,40.685252,
28765,-73.772592,40.684484,
28766,-73.771879,40.684074,
28767,-73.771153,40.683671,
28768,-73.8299392,40.7429617,
28769,-73.7638468,40.7469241,
28770,-73.749672,40.713195,
28771,-73.8540151,40.6571583,
28772,-73.853053,40.657294,
28773,-73.851137,40.657558,
28774,-73.850145,40.657701,
28775,-73.848269,40.657971,
28776,-73.847314,40.658108,
28777,-73.845474,40.658371,
28778,-73.8445507,40.6585032,
28779,-73.8436329,40.6586363,
28780,-73.842709,40.658769,
28781,-73.841788,40.658901,
28782,-73.8399699,40.6591496,
28783,-73.8379616,40.6594495,
28784,-73.8342822,40.6599779,
28785,-73.8333606,40.6601102,
28786,-73.8324411,40.6602423,
28787,-73.831517,40.660375,
28788,-73.901813,40.72427,
28789,-73.898425,40.725995,
28790,-73.8965431,40.7267723,
28791,-73.8954137,40.7267931,
28792,-73.818687,40.783797,
28793,-73.813908,40.78342,
28794,-73.811719,40.783247,
28795,-73.8082368,40.7829746,
28796,-73.805661,40.782767,
28797,-73.797237,40.782099,
28798,-73.7943958,40.7820107,
28799,-73.9063123,40.7598474,
28800,-73.726989,40.685461,
28801,-73.7287328,40.6819261,
28802,-73.728761,40.730187,
28803,-73.834475,40.755839,
28804,-73.834074,40.7545128,
28805,-73.833802,40.753556,
28806,-73.873566,40.759358,
28807,-73.763408,40.734468,
28808,-73.761587,40.734996,
28809,-73.760686,40.735217,
28810,-73.758853,40.735546,
28811,-73.75794,40.735706,
28812,-73.7604223,40.5961959,
28813,-73.7621573,40.5961784,
28814,-73.7638741,40.5960025,
28815,-73.7646606,40.5959177,
28816,-73.7677162,40.5962684,
28817,-73.7471281,40.5956504,
28818,-73.7499407,40.5952375,
28819,-73.7531937,40.5952335,
28820,-73.7560378,40.5953248,
28821,-73.800807,40.762916,
28822,-73.799861,40.7629371,
28823,-73.7980024,40.7627761,
28824,-73.797051,40.762766,
28825,-73.795151,40.762878,
28826,-73.79419,40.763009,
28827,-73.793225,40.763142,
28828,-73.792246,40.763292,
28829,-73.791994,40.763331,
28830,-73.7912544,40.7634481,
28831,-73.791103,40.763472,
28832,-73.7902429,40.7636531,
28833,-73.789347,40.763839,
28834,-73.7982382,40.5934611,
28835,-73.800717,40.593307,
28836,-73.801151,40.593277,
28837,-73.7658656,40.611886,
28838,-73.7517259,40.72601,
28839,-73.745561,40.719479,
28840,-73.744792,40.718033,
28841,-73.7571428,40.7340349,
28842,-73.75452,40.728507,
28843,-73.7734868,40.7723082,
28844,-73.743281,40.708085,
28845,-73.742755,40.706747,
28846,-73.7663547,40.7538152,
28847,-73.763412,40.747257,
28848,-73.763162,40.746744,
28849,-73.762567,40.745478,
28850,-73.760753,40.741654,
28851,-73.810671,40.697069,
28852,-73.743268,40.599264,
28853,-73.743459,40.60021,
28854,-73.7426386,40.5948677,
28855,-73.743285,40.600725,
28856,-73.8447955,40.7192614,
28857,-73.8446587,40.7186973,
28858,-73.8442789,40.7175966,
28859,-73.8431196,40.7168256,
28860,-73.817947,40.609195,
28861,-73.818331,40.607824,
28862,-73.818244,40.606479,
28863,-73.9264763,40.7692825,
28864,-73.9222376,40.7673003,
28865,-73.920602,40.7665256,
28866,-73.9197917,40.7661455,
28867,-73.9189932,40.7657719,
28868,-73.9173999,40.765029,
28869,-73.9165878,40.7646431,
28870,-73.9149982,40.7639012,
28871,-73.9147791,40.763799,
28872,-73.9141899,40.7635239,
28873,-73.9133913,40.7631512,
28874,-73.9125902,40.7627774,
28875,-73.9117934,40.7624055,
28876,-73.9109909,40.7620219,
28877,-73.9093871,40.7612655,
28878,-73.9069829,40.7601604,
28879,-73.9054353,40.7596191,
28880,-73.9031569,40.7594304,
28881,-73.896623,40.760141,
28882,-73.893829,40.760435,
28883,-73.8928868,40.7605353,
28884,-73.890113,40.760827,
28885,-73.889186,40.760923,
28886,-73.887327,40.761118,
28887,-73.886397,40.761216,
28888,-73.884536,40.761414,
28889,-73.883607,40.761511,
28890,-73.881748,40.761705,
28891,-73.880818,40.761807,
28892,-73.8798971,40.761907,
28893,-73.878954,40.761984,
28894,-73.8779903,40.7618068,
28895,-73.876014,40.761444,
28896,-73.873878,40.761064,
28897,-73.782636,40.772463,
28898,-73.779089,40.773446,
28899,-73.829738,40.6644803,
28900,-73.7957071,40.6746499,
28901,-73.795109,40.674808,
28902,-73.794223,40.675043,
28903,-73.793339,40.675279,
28904,-73.79157,40.675748,
28905,-73.790348,40.6760497,
28906,-73.788342,40.676343,
28907,-73.78685,40.676586,
28908,-73.7998213,40.6748469,
28909,-73.798899,40.674769,
28910,-73.8846897,40.7338881,
28911,-73.8853828,40.7327094,
28912,-73.88604,40.73209,
28913,-73.852231,40.653954,
28914,-73.850313,40.654234,
28915,-73.849316,40.65438,
28916,-73.847439,40.654627,
28917,-73.846484,40.654765,
28918,-73.844642,40.655031,
28919,-73.84372,40.655162,
28920,-73.842801,40.655294,
28921,-73.841879,40.655426,
28922,-73.840954,40.655557,
28923,-73.8391545,40.655822,
28924,-73.8334508,40.6566316,
28925,-73.833061,40.656688,
28926,-73.8605174,40.7614366,
28927,-73.8802925,40.7694092,
28928,-73.8775998,40.7701933,
28929,-73.8755843,40.7704723,
28930,-73.91582,40.779748,
28931,-73.9137636,40.7782972,
28932,-73.9102713,40.7758327,
28933,-73.9096169,40.7753655,
28934,-73.9082023,40.7743722,
28935,-73.9074884,40.7738673,
28936,-73.9060591,40.7728594,
28937,-73.9053335,40.7723439,
28938,-73.9046259,40.7718453,
28939,-73.9039032,40.7713361,
28940,-73.9031867,40.7708325,
28941,-73.9017673,40.7698275,
28942,-73.8996187,40.7683094,
28943,-73.89806,40.7680611,
28944,-73.8952733,40.7683528,
28945,-73.8943452,40.7684483,
28946,-73.888719,40.7689795,
28947,-73.837559,40.663961,
28948,-73.765257,40.670279,
28949,-73.763702,40.670071,
28950,-73.77313,40.6700332,
28951,-73.771813,40.6701,
28952,-73.7404205,40.6640992,
28953,-73.7374734,40.6628039,
28954,-73.766427,40.6705,
28955,-73.765085,40.670588,
28956,-73.770252,40.719433,
28957,-73.768806,40.720283,
28958,-73.8937589,40.7105944,
28959,-73.8942136,40.7102724,
28960,-73.836923,40.690104,
28961,-73.8421475,40.700906,
28962,-73.840657,40.697927,
28963,-73.8337781,40.6836761,
28964,-73.832793,40.681673,
28965,-73.831746,40.679537,
28966,-73.8604222,40.7546506,
28967,-73.8599973,40.7531299,
28968,-73.8595902,40.7523299,
28969,-73.8591742,40.7515379,
28970,-73.858401,40.75002,
28971,-73.858059,40.749353,
28972,-73.857396,40.748068,
28973,-73.8573083,40.7479025,
28974,-73.856291,40.74593,
28975,-73.855611,40.744604,
28976,-73.8550086,40.743325,
28977,-73.8543049,40.7420923,
28978,-73.8533348,40.7401911,
28979,-73.8530609,40.7396923,
28980,-73.8524147,40.738412,
28981,-73.8520436,40.7376922,
28982,-73.851474,40.7366667,
28983,-73.850998,40.735656,
28984,-73.850656,40.734985,
28985,-73.850304,40.734296,
28986,-73.849604,40.732942,
28987,-73.849264,40.732278,
28988,-73.848919,40.731612,
28989,-73.848578,40.730949,
28990,-73.848237,40.730283,
28991,-73.847895,40.729619,
28992,-73.846873,40.72762,
28993,-73.846187,40.726295,
28994,-73.845504,40.724965,
28995,-73.84516,40.7243,
28996,-73.844476,40.722971,
28997,-73.834265,40.685327,
28998,-73.8335029,40.683796,
28999,-73.835236,40.704995,
29000,-73.834197,40.70525,
29001,-73.837348,40.704882,
29002,-73.7544259,40.6072099,
29003,-73.755466,40.607402,
29004,-73.7967,40.716018,
29005,-73.7939177,40.7103566,
29006,-73.793512,40.709696,
29007,-73.790687,40.7050899,
29008,-73.7899683,40.7028205,
29009,-73.8510829,40.6710562,
29010,-73.8458629,40.6694216,
29011,-73.83259,40.6653878,
29012,-73.8167647,40.6650793,
29013,-73.8152081,40.6656655,
29014,-73.8145893,40.6659085,
29015,-73.8135282,40.6662212,
29016,-73.8125204,40.6663679,
29017,-73.808635,40.6662775,
29018,-73.8057654,40.6661538,
29019,-73.7814171,40.6666713,
29020,-73.7803099,40.6667494,
29021,-73.778353,40.6668796,
29022,-73.7763789,40.6670098,
29023,-73.770786,40.6669659,
29024,-73.7680275,40.6667819,
29025,-73.76713,40.666696,
29026,-73.765347,40.666493,
29027,-73.764456,40.666393,
29028,-73.763532,40.666287,
29029,-73.76264,40.666172,
29030,-73.761737,40.666072,
29031,-73.7582724,40.6656356,
29032,-73.755721,40.665497,
29033,-73.754732,40.665478,
29034,-73.753731,40.665487,
29035,-73.751366,40.665485,
29036,-73.743929,40.665342,
29037,-73.7395496,40.665256,
29038,-73.7392365,40.6652534,
29039,-73.7370666,40.6652796,
29040,-73.7342998,40.6653058,
29041,-73.7330124,40.6653615,
29042,-73.7325341,40.6653811,
29043,-73.729857,40.665347,
29044,-73.9427566,40.7430437,
29045,-73.8134656,40.6871602,
29046,-73.8133323,40.6872013,
29047,-73.842831,40.762079,
29048,-73.8991347,40.7409058,
29049,-73.898897,40.73842,
29050,-73.8989521,40.7369907,
29051,-73.899022,40.735149,
29052,-73.8990788,40.7336361,
29053,-73.899198,40.730666,
29054,-73.89869,40.727519,
29055,-73.898652,40.726709,
29056,-73.898619,40.72601,
29057,-73.8895161,40.7041795,
29058,-73.888352,40.70132,
29059,-73.887931,40.701354,
29060,-73.898589,40.725085,
29061,-73.898564,40.724423,
29062,-73.8221653,40.788823,
29063,-73.8229031,40.7855889,
29064,-73.809732,40.69985,
29065,-73.76143,40.675777,
29066,-73.761118,40.676228,
29067,-73.8376891,40.7832196,
29068,-73.8376222,40.7846787,
29069,-73.82154,40.703729,
29070,-73.807453,40.672222,
29071,-73.807527,40.670867,
29072,-73.807699,40.669397,
29073,-73.807883,40.668073,
29074,-73.807929,40.667712,
29075,-73.817396,40.695155,
29076,-73.815228,40.690733,
29077,-73.814805,40.690047,
29078,-73.8123671,40.6853215,
29079,-73.811528,40.683292,
29080,-73.810669,40.681543,
29081,-73.809812,40.679793,
29082,-73.808101,40.676297,
29083,-73.8091018,40.6646941,
29084,-73.8360239,40.751988,
29085,-73.8373491,40.7877756,
29086,-73.753512,40.7491511,
29087,-73.754464,40.747704,
29088,-73.753964,40.746674,
29089,-73.7515058,40.745004,
29090,-73.754269,40.750248,
29091,-73.9133041,40.7043207,
29092,-73.912137,40.70544,
29093,-73.907218,40.710259,
29094,-73.9065,40.71096,
29095,-73.905589,40.711843,
29096,-73.9183687,40.7259476,
29097,-73.915106,40.724443,
29098,-73.82334,40.746652,
29099,-73.819255,40.745258,
29100,-73.907959,40.724639,
29101,-73.906252,40.72452,
29102,-73.901816,40.724216,
29103,-73.756438,40.753147,
29104,-73.754037,40.753867,
29105,-73.748136,40.7559152,
29106,-73.9261565,40.7287848,
29107,-73.9244994,40.728471,
29108,-73.896544,40.726969,
29109,-73.891379,40.735239,
29110,-73.8890187,40.7352354,
29111,-73.745916,40.77652,
29112,-73.745863,40.775832,
29113,-73.745642,40.775624,
29114,-73.745266,40.774783,
29115,-73.745278,40.774461,
29116,-73.847926,40.673065,
29117,-73.84488,40.671948,
29118,-73.7999573,40.7024745,
29119,-73.804428,40.689509,
29120,-73.803565,40.690242,
29121,-73.843299,40.714952,
29122,-73.830751,40.760825,
29123,-73.8304631,40.760236,
29124,-73.829842,40.758962,
29125,-73.829469,40.758194,
29126,-73.8288264,40.7566763,
29127,-73.82828,40.755392,
29128,-73.827825,40.754251,
29129,-73.827375,40.75331,
29130,-73.826362,40.751859,
29131,-73.825844,40.749348,
29132,-73.8261832,40.7465534,
29133,-73.825806,40.744578,
29134,-73.8247601,40.7326789,
29135,-73.8240634,40.7313456,
29136,-73.8237364,40.7307142,
29137,-73.8230373,40.7293466,
29138,-73.8223653,40.7280187,
29139,-73.8213242,40.7260247,
29140,-73.8206636,40.7247013,
29141,-73.819971,40.7233608,
29142,-73.8182485,40.7200541,
29143,-73.8170502,40.7176443,
29144,-73.816361,40.7142258,
29145,-73.8168477,40.713478,
29146,-73.7763176,40.7937446,
29147,-73.8305785,40.5812427,
29148,-73.862516,40.7514624,
29149,-73.898616,40.746937,
29150,-73.8964572,40.7469999,
29151,-73.815827,40.764584,
29152,-73.814959,40.764815,
29153,-73.8249467,40.7621483,
29154,-73.819099,40.763696,
29155,-73.844044,40.756945,
29156,-73.783847,40.763098,
29157,-73.782973,40.763367,
29158,-73.781234,40.763902,
29159,-73.7794861,40.7644214,
29160,-73.778623,40.764705,
29161,-73.776011,40.765511,
29162,-73.775143,40.765775,
29163,-73.773402,40.766312,
29164,-73.772545,40.766555,
29165,-73.771244,40.766774,
29166,-73.770323,40.766927,
29167,-73.768494,40.767225,
29168,-73.767572,40.767379,
29169,-73.766661,40.767531,
29170,-73.7427783,40.7751105,
29171,-73.7411435,40.7764063,
29172,-73.943296,40.758984,
29173,-73.942456,40.758683,
29174,-73.940862,40.758111,
29175,-73.940022,40.757809,
29176,-73.938119,40.757031,
29177,-73.937327,40.75661,
29178,-73.9327986,40.7541953,
29179,-73.9312628,40.75338,
29180,-73.9304956,40.7529723,
29181,-73.9297231,40.7525611,
29182,-73.9289539,40.7520351,
29183,-73.9094897,40.750562,
29184,-73.908319,40.750119,
29185,-73.907509,40.749767,
29186,-73.905913,40.748859,
29187,-73.905137,40.748383,
29188,-73.903366,40.747914,
29189,-73.762237,40.768065,
29190,-73.761383,40.768222,
29191,-73.867985,40.750183,
29192,-73.867145,40.750466,
29193,-73.866276,40.750762,
29194,-73.7527265,40.7721573,
29195,-73.83706,40.712358,
29196,-73.836618,40.712151,
29197,-73.776536,40.785523,
29198,-73.7933853,40.7823938,
29199,-73.791633,40.7825845,
29200,-73.8203906,40.7845671,
29201,-73.818589,40.784516,
29202,-73.813813,40.784129,
29203,-73.807471,40.783628,
29204,-73.8065462,40.7835625,
29205,-73.8055633,40.7834812,
29206,-73.797141,40.782813,
29207,-73.7945082,40.782606,
29208,-73.7036969,40.7513674,
29209,-73.7032963,40.7503761,
29210,-73.7038717,40.7512751,
29211,-73.816864,40.758867,
29212,-73.823979,40.754868,
29213,-73.821431,40.756521,
29214,-73.8209581,40.7568333,
29215,-73.8197695,40.7575893,
29216,-73.813586,40.759775,
29217,-73.811864,40.760234,
29218,-73.811196,40.760412,
29219,-73.905639,40.710643,
29220,-73.789193,40.703204,
29221,-73.788157,40.701268,
29222,-73.787816,40.700544,
29223,-73.787599,40.699866,
29224,-73.783428,40.694702,
29225,-73.782836,40.693897,
29226,-73.781687,40.692315,
29227,-73.780782,40.69103,
29228,-73.779773,40.689281,
29229,-73.777049,40.684622,
29230,-73.7945445,40.7811812,
29231,-73.794732,40.77975,
29232,-73.794826,40.779039,
29233,-73.7949245,40.7783618,
