start,end,length
22972,33848,37.28
33848,22972,37.28
22972,22973,109.07900000000001
22973,22972,109.07900000000001
22973,26880,42.704
26880,22973,42.704
22973,27538,139.00900000000001
27538,22973,139.00900000000001
22974,18952,205.84899999999996
22975,50800,9.968
50800,22975,9.968
22975,20305,74.14
22975,22974,70.605
22976,22977,76.43
22977,22976,76.43
22976,50800,74.945
50800,22976,74.945
22976,24695,107.253
22977,22978,74.972
22978,22977,74.972
22977,52420,139.442
22978,22979,76.279
22979,22978,76.279
22978,24233,108.34700000000001
22979,22980,74.13
22980,22979,74.13
22979,27399,139.257
22980,52419,39.614
52419,22980,39.614
22980,50197,57.452
50197,22980,57.452
22981,22982,70.675
22982,22981,70.675
22982,28733,79.10400000000001
28733,22982,79.10400000000001
22983,50880,83.036
22984,54385,66.134
22984,33856,229.544
22985,22984,64.281
22985,31590,63.241
22986,27839,79.059
27839,22986,79.059
22987,46166,16.102
46166,22987,16.102
22987,25718,84.455
25718,22987,84.455
22988,24390,294.414
24390,22988,294.414
22988,46167,133.25099999999998
46167,22988,133.25099999999998
22988,22989,90.399
22989,22988,90.399
22989,28476,115.788
28476,22989,115.788
22990,48589,19.139
48589,22990,19.139
22990,19416,126.78899999999999
22991,22992,78.008
22992,22991,78.008
22991,46760,131.681
46760,22991,131.681
22991,32377,174.71800000000002
32377,22991,174.71800000000002
22992,22993,77.93
22993,22992,77.93
22992,23961,136.34300000000002
23961,22992,136.34300000000002
22992,23960,176.065
23960,22992,176.065
22993,33564,136.545
33564,22993,136.545
22993,32376,175.638
32376,22993,175.638
22994,32878,129.091
32878,22994,129.091
22994,27054,164.719
27054,22994,164.719
22995,22996,79.27600000000001
22996,22995,79.27600000000001
22995,33922,128.466
33922,22995,128.466
22995,33921,63.763
33921,22995,63.763
22996,26082,131.558
26082,22996,131.558
22996,26094,873.0309999999998
26094,22996,873.0309999999998
22997,31568,83.082
31568,22997,83.082
22997,24312,332.947
24312,22997,332.947
22997,30500,64.966
22998,22997,112.388
22998,31568,117.609
31568,22998,117.609
22999,22998,127.789
22999,26216,244.964
26216,22999,244.964
23000,48769,49.271
23000,23001,107.799
23001,23000,107.799
23001,48768,66.764
48768,23001,66.764
23002,48861,97.42900000000002
23003,24565,170.869
24565,23003,170.869
23003,42938,131.297
42938,23003,131.297
23003,23002,197.10999999999999
23004,23005,73.83699999999999
23005,23004,73.83699999999999
23004,50263,43.073
50263,23004,43.073
23005,23006,86.047
23006,23005,86.047
23005,25451,188.06499999999997
25451,23005,188.06499999999997
23006,42442,40.934
42442,23006,40.934
23006,54405,26.792
54405,23006,26.792
23006,23744,74.397
23744,23006,74.397
23007,25937,361.3419999999999
25937,23007,361.3419999999999
23007,50419,335.484
23007,46157,153.27599999999998
46157,23007,153.27599999999998
23008,51803,10.952
51803,23008,10.952
23008,23020,29.77
23009,23010,81.337
23010,23009,81.337
23009,30881,105.156
30881,23009,105.156
23010,23011,80.495
23011,23010,80.495
23010,28701,214.64099999999996
28701,23010,214.64099999999996
23011,23012,77.09299999999999
23012,23011,77.09299999999999
23011,23902,212.42700000000002
23902,23011,212.42700000000002
23012,23013,77.562
23013,23012,77.562
23012,28702,208.39999999999998
28702,23012,208.39999999999998
23013,23014,161.101
23014,23013,161.101
23013,48805,126.16900000000001
48805,23013,126.16900000000001
23014,28050,38.045
28050,23014,38.045
23014,30884,78.501
30884,23014,78.501
23014,23015,107.408
23015,23014,107.408
23015,30412,79.546
30412,23015,79.546
23015,30411,81.875
30411,23015,81.875
23015,23016,167.03799999999998
23016,23015,167.03799999999998
23016,30885,80.73
30885,23016,80.73
23016,23017,201.343
23017,23016,201.343
23016,31828,78.94800000000001
31828,23016,78.94800000000001
23017,23018,201.81599999999997
23018,23017,201.81599999999997
23017,32856,78.837
32856,23017,78.837
23017,30886,79.747
30886,23017,79.747
23018,23019,162.268
23019,23018,162.268
23018,33546,78.82199999999999
33546,23018,78.82199999999999
23018,30887,79.59299999999999
30887,23018,79.59299999999999
23019,25140,81.16
25140,23019,81.16
23019,30901,78.40599999999999
30901,23019,78.40599999999999
23020,51798,10.698
51798,23020,10.698
23020,26314,48.773
23020,23021,205.17499999999998
23021,23020,205.17499999999998
23021,32055,76.345
32055,23021,76.345
23021,23022,203.88099999999997
23022,23021,203.88099999999997
23021,30895,76.084
30895,23021,76.084
23022,26804,78.334
26804,23022,78.334
23022,26803,77.951
26803,23022,77.951
23023,23024,78.3
23024,23023,78.3
23023,23135,219.51
23135,23023,219.51
23024,46169,94.382
23025,23026,67.485
23026,23025,67.485
23025,23155,96.211
23026,25718,24.871
25718,23026,24.871
23026,24390,54.775999999999996
24390,23026,54.775999999999996
23027,30751,82.41499999999999
30751,23027,82.41499999999999
23027,50502,13.378
50502,23027,13.378
23027,50503,50.96
50503,23027,50.96
23028,31281,79.234
31281,23028,79.234
23028,30894,76.959
30894,23028,76.959
23028,23027,204.05900000000003
23029,26374,79.002
26374,23029,79.002
23029,26373,68.967
26373,23029,68.967
23029,23030,39.43
23030,23029,39.43
23029,23028,201.925
23031,55096,7.889
23031,30683,54.324
23032,30878,76.013
23032,23033,204.524
23033,24774,75.925
24774,23033,75.925
23033,24773,76.015
24773,23033,76.015
23033,23034,204.409
23034,23035,158.659
23034,29730,75.84299999999999
29730,23034,75.84299999999999
23034,29729,76.113
29729,23034,76.113
23035,28674,76.18100000000001
28674,23035,76.18100000000001
23035,28673,75.929
28673,23035,75.929
23035,23036,237.746
23036,33867,79.597
33867,23036,79.597
23036,30879,77.648
30879,23036,77.648
23036,18312,176.33700000000002
23037,22158,117.50200000000001
23037,27666,89.569
27666,23037,89.569
23038,51312,79.518
51312,23038,79.518
23039,45708,39.689
23039,45704,36.402
45704,23039,36.402
23039,30880,75.156
30880,23039,75.156
23040,27285,75.851
23041,23042,62.398
23041,33656,212.12999999999997
33656,23041,212.12999999999997
23042,33644,158.894
33644,23042,158.894
23043,42217,126.781
42217,23043,126.781
23043,29816,76.72
29816,23043,76.72
23043,49562,183.54899999999998
49562,23043,183.54899999999998
23044,19134,132.489
23044,48983,104.942
48983,23044,104.942
23045,23044,82.235
23045,26864,165.01
26864,23045,165.01
23046,18579,93.272
23046,25532,156.20600000000002
25532,23046,156.20600000000002
23047,23048,87.62899999999999
23048,23047,87.62899999999999
23047,29130,110.89500000000001
29130,23047,110.89500000000001
23047,29131,181.601
29131,23047,181.601
23048,23049,72.687
23049,23048,72.687
23048,19502,182.386
23049,23050,244.59500000000003
23050,23049,244.59500000000003
23049,27734,153.996
27734,23049,153.996
23050,33580,136.13899999999998
33580,23050,136.13899999999998
23051,23052,286.408
23052,23051,286.408
23052,28016,55.683
28016,23052,55.683
23053,23904,10.603
23904,23053,10.603
23053,33167,228.919
33167,23053,228.919
23054,23055,76.334
23055,23054,76.334
23055,23056,35.225
23056,23055,35.225
23055,28057,232.267
23057,49715,76.449
49715,23057,76.449
23057,23431,94.426
23057,23058,76.132
23058,23057,76.132
23058,26201,202.694
23058,23059,76.195
23059,23058,76.195
23059,30087,150.226
23059,23060,75.574
23060,23059,75.574
23060,23061,75.251
23061,23060,75.251
23060,46437,187.299
23061,30089,205.885
23061,23062,76.88900000000001
23062,23061,76.88900000000001
23062,23063,76.002
23063,23062,76.002
23062,26199,202.277
23063,49719,227.137
23063,23064,76.483
23064,23063,76.483
23064,26197,204.088
23065,26196,210.48
23065,23066,78.153
23066,23065,78.153
23066,30571,224.803
23066,23067,79.685
23067,23066,79.685
23067,26194,223.294
23067,23068,77.687
23068,23067,77.687
23068,32790,227.794
23069,26192,247.462
23069,23070,76.763
23070,23069,76.763
23070,23071,75.824
23071,23070,75.824
23070,30254,225.512
23071,23072,76.532
23072,23071,76.532
23071,23427,260.272
23072,25999,225.392
23072,23073,76.04499999999999
23073,23072,76.04499999999999
23073,26190,271.715
23073,23074,75.255
23074,23073,75.255
23074,32073,225.536
23074,23075,76.273
23075,23074,76.273
23075,26188,283.655
23076,26187,295.637
23076,23077,76.457
23077,23076,76.457
23077,24404,197.054
24404,23077,197.054
23077,24405,222.25
23078,23079,7.896
23079,23078,7.896
23078,46486,67.471
46486,23078,67.471
23079,26527,197.14
23079,23080,74.735
23080,23079,74.735
23080,52113,75.411
52113,23080,75.411
23081,42967,120.688
23081,19278,117.82099999999998
23082,18974,146.749
23083,46818,138.66899999999998
23084,26876,77.484
26876,23084,77.484
23084,18810,194.834
23085,26877,78.616
23085,23086,270.79900000000004
23086,49380,13.603
23086,28277,119.614
23087,46814,271.981
23087,22321,142.393
23087,31931,127.78699999999999
31931,23087,127.78699999999999
23088,26865,70.125
26865,23088,70.125
23088,19085,132.581
23089,26867,78.323
26867,23089,78.323
23089,46151,45.822
23090,23091,175.097
23090,26868,77.462
26868,23090,77.462
23091,23092,285.891
23091,26869,84.23899999999999
26869,23091,84.23899999999999
23092,48889,13.142
23092,26870,85.723
26870,23092,85.723
23093,26871,85.598
26871,23093,85.598
23093,18921,113.81899999999999
23094,23095,206.655
23094,26872,84.17399999999999
26872,23094,84.17399999999999
23095,26366,82.792
26366,23095,82.792
23095,23096,207.71099999999998
23096,26873,81.852
26873,23096,81.852
23096,23097,207.996
23097,19039,102.371
23097,26874,81.257
26874,23097,81.257
23098,42770,56.501
23098,24350,51.684000000000005
24350,23098,51.684000000000005
23099,23100,80.283
23099,25812,83.36200000000001
25812,23099,83.36200000000001
23100,19209,126.209
23100,31567,81.999
31567,23100,81.999
23101,32330,78.944
32330,23101,78.944
23101,23102,189.85
23102,26875,55.625
26875,23102,55.625
23102,32330,148.779
32330,23102,148.779
23103,23104,78.372
23104,23103,78.372
23103,48388,207.56
48388,23103,207.56
23103,48389,262.114
23104,23105,79.72399999999999
23105,23104,79.72399999999999
23104,24945,208.15399999999997
24945,23104,208.15399999999997
23105,23106,78.63999999999999
23106,23105,78.63999999999999
23105,24947,208.75899999999996
24947,23105,208.75899999999996
23105,54202,173.58899999999997
54202,23105,173.58899999999997
23106,23107,81.893
23107,23106,81.893
23106,24948,209.35500000000002
24948,23106,209.35500000000002
23107,24949,209.608
24949,23107,209.608
23108,53064,33.653
53064,23108,33.653
23108,54969,58.146
23109,18661,81.06700000000001
23109,23110,83.993
23110,23109,83.993
23109,19844,233.06799999999998
23110,46205,174.078
46205,23110,174.078
23110,23111,82.575
23111,23110,82.575
23111,29766,82.965
29766,23111,82.965
23111,23112,55.507999999999996
23112,23113,67.077
23113,22714,183.211
23114,23115,76.332
23114,29769,78.166
29769,23114,78.166
23115,23116,72.827
23115,28421,78.193
28421,23115,78.193
23116,23117,67.75800000000001
23117,29770,78.88300000000001
29770,23117,78.88300000000001
23117,48795,28.249
48795,23117,28.249
23118,23119,64.277
23119,23118,64.277
23118,32285,108.16999999999999
32285,23118,108.16999999999999
23118,30341,144.16
30341,23118,144.16
23119,30341,82.1
30341,23119,82.1
23120,26660,76.125
26660,23120,76.125
23120,23121,75.883
23121,23120,75.883
23120,26659,204.682
26659,23120,204.682
23122,54420,77.41
54420,23122,77.41
23123,29814,85.838
23124,54916,23.84
23124,54917,24.338
23125,48993,130.69
48993,23125,130.69
23125,19143,87.733
23126,23146,33.707
23146,23126,33.707
23126,27986,91.01599999999999
27986,23126,91.01599999999999
23126,51044,680.579
23127,23126,102.297
23128,20394,80.402
23129,46154,9.381
23129,23128,127.84199999999998
23130,31735,167.82799999999997
23130,51597,101.36699999999999
23131,23130,85.186
23132,23131,79.354
23132,31614,158.15900000000002
23133,23132,80.504
23134,31737,131.506
31737,23134,131.506
23134,23133,99.256
23134,23150,46.378
23150,23134,46.378
23135,55454,52.033
23136,52493,51.833
52493,23136,51.833
23136,54882,158.46800000000002
54882,23136,158.46800000000002
23137,52494,60.508
23138,20508,86.527
23138,26071,115.289
26071,23138,115.289
23139,26072,79.71300000000001
26072,23139,79.71300000000001
23139,23138,116.812
23140,23141,153.977
23141,28293,79.14399999999999
23141,23142,119.553
23142,28294,76.402
23142,49370,11.051
23143,23144,196.897
23143,28295,77.627
23144,28296,77.731
28296,23144,77.731
23144,18911,172.434
23145,28297,80.50999999999999
28297,23145,80.50999999999999
23145,23146,206.964
23146,27987,76.899
27987,23146,76.899
23146,23147,80.196
23147,20313,79.137
23147,26844,140.768
26844,23147,140.768
23148,46153,155.027
23148,28487,109.713
28487,23148,109.713
23149,32282,118.79499999999999
32282,23149,118.79499999999999
23149,23150,342.886
23150,45483,147.623
45483,23150,147.623
23150,23151,54.93
23151,23152,79.282
23151,29004,156.786
29004,23151,156.786
23152,29247,157.187
23152,23153,79.206
23153,23154,157.539
23153,23671,78.78
23671,23153,78.78
23154,25717,78.657
25717,23154,78.657
23154,46170,135.84300000000002
23155,24390,38.091
24390,23155,38.091
23155,54920,102.57
54920,23155,102.57
23155,23156,121.682
23156,23157,48.883
23156,43730,251.606
23157,53034,26.157
23157,28476,29.753
23158,48590,20.444
23158,22990,72.277
23159,46164,45.103
23160,48862,6.185
48862,23160,6.185
23160,50169,31.152
23160,23182,105.138
23182,23160,105.138
23161,23162,40.979
23162,23161,40.979
23161,23173,26.041
23173,23161,26.041
23161,26131,76.742
23162,23173,32.998
23162,23163,274.661
23163,23162,274.661
23163,26674,64.17
26674,23163,64.17
23163,23164,585.117
23164,23163,585.117
23164,43811,281.63
23164,42184,959.366
42184,23164,959.366
23165,53073,851.866
23166,50448,305.00200000000007
23166,42712,270.92699999999996
23167,23166,102.406
23168,53233,452.84700000000004
23168,53433,371.12999999999994
23169,43734,2122.1910000000003
23170,24564,199.45800000000003
23170,43806,206.869
23171,23170,292.894
23172,55451,34.49
23173,23184,75.353
23184,23173,75.353
23174,19105,360.67
23174,42659,708.9950000000001
23175,32885,128.999
32885,23175,128.999
23175,18991,89.392
23176,23175,92.278
23176,42949,69.095
42949,23176,69.095
23177,19157,87.89
23177,23158,69.012
23178,23805,250.013
23805,23178,250.013
23178,48579,112.63
23179,23178,81.819
23179,23812,180.876
23812,23179,180.876
23180,23813,94.259
23813,23180,94.259
23180,23179,206.561
23181,23814,93.233
23814,23181,93.233
23181,23180,97.094
23182,23181,208.163
23182,46162,34.74
46162,23182,34.74
23183,26074,79.887
26074,23183,79.887
23183,43810,421.277
23183,23139,161.22899999999998
23184,23183,80.987
23184,26076,71.06400000000001
26076,23184,71.06400000000001
23185,32357,41.252
32357,23185,41.252
23185,31705,35.399
31705,23185,35.399
23185,23186,37.357
23186,31705,51.528
31705,23186,51.528
23186,23187,121.189
23187,22885,127.483
23187,26274,79.142
26274,23187,79.142
23188,27444,44.961
27444,23188,44.961
23189,28787,73.891
23190,25973,75.065
25973,23190,75.065
23190,25972,77.237
25972,23190,77.237
23191,26168,50.762
26168,23191,50.762
23191,52257,236.899
52257,23191,236.899
23191,23440,228.172
23440,23191,228.172
23192,23193,64.615
23193,23192,64.615
23193,27504,94.943
23195,27330,72.761
27330,23195,72.761
23195,27329,73.984
27329,23195,73.984
23195,23196,174.125
23196,27642,72.999
27642,23196,72.999
23196,27641,72.605
27641,23196,72.605
23196,49349,204.35
23197,28269,72.852
23197,23198,191.788
23198,18640,287.611
23198,29945,74.108
29945,23198,74.108
23198,32195,74.73700000000001
32195,23198,74.73700000000001
23199,23200,168.792
23199,33025,74.505
33025,23199,74.505
23199,29946,74.426
29946,23199,74.426
23200,23201,255.144
23200,33516,78.399
33516,23200,78.399
23200,29947,75.658
29947,23200,75.658
23201,33162,74.192
33162,23201,74.192
23201,29948,74.429
29948,23201,74.429
23201,23202,254.0
23202,31835,74.313
31835,23202,74.313
23202,29949,74.475
29949,23202,74.475
23202,23203,206.99699999999999
23203,33517,74.438
33517,23203,74.438
23203,29950,74.552
29950,23203,74.552
23203,23204,207.311
23204,30724,74.435
30724,23204,74.435
23204,29951,74.318
29951,23204,74.318
23204,23205,163.909
23205,23214,36.857
23214,23205,36.857
23205,24329,42.47
24329,23205,42.47
23206,24962,59.561
24962,23206,59.561
23206,24961,91.643
24961,23206,91.643
23206,23207,99.827
23207,23206,99.827
23206,28288,221.746
23207,23208,82.885
23208,23207,82.885
23207,28616,118.249
28616,23207,118.249
23208,33217,144.66
33217,23208,144.66
23208,23209,114.303
23209,23208,114.303
23209,23210,155.028
23210,23209,155.028
23209,28999,68.938
23209,29001,117.74999999999999
29001,23209,117.74999999999999
23210,33519,64.759
33519,23210,64.759
23210,29942,106.40499999999999
29942,23210,106.40499999999999
23211,23212,285.20099999999996
23212,23211,285.20099999999996
23212,23213,122.413
23213,23212,122.413
23212,29935,89.093
29935,23212,89.093
23212,33493,73.43599999999999
33493,23212,73.43599999999999
23213,27489,91.494
23214,23215,217.59199999999998
23215,23214,217.59199999999998
23214,54368,40.053
54368,23214,40.053
23215,31560,79.178
31560,23215,79.178
23215,29936,78.905
29936,23215,78.905
23215,23216,207.368
23216,23215,207.368
23216,23217,207.26
23217,23216,207.26
23216,32324,79.154
32324,23216,79.154
23216,29937,78.882
29937,23216,78.882
23217,29411,79.264
29411,23217,79.264
23217,29410,78.966
29410,23217,78.966
23217,23218,207.688
23218,23217,207.688
23218,33191,79.154
33191,23218,79.154
23218,29938,79.078
29938,23218,79.078
23218,23219,208.473
23219,23218,208.473
23219,23220,145.353
23220,23219,145.353
23219,33514,79.267
33514,23219,79.267
23219,29939,78.861
29939,23219,78.861
23220,29940,81.476
23221,53353,80.901
23221,23222,145.78
23222,23221,145.78
23222,29943,90.65
29943,23222,90.65
23222,31730,95.86500000000001
31730,23222,95.86500000000001
23223,47843,103.691
47843,23223,103.691
23223,26488,66.414
26488,23223,66.414
23224,21512,79.954
23224,21511,40.152
23225,23226,64.431
23226,23225,64.431
23225,42221,286.46099999999996
42221,23225,286.46099999999996
23225,42196,238.12800000000001
42196,23225,238.12800000000001
23226,45374,84.67
45374,23226,84.67
23226,52266,469.30999999999995
52266,23226,469.30999999999995
23227,52266,30.572
52266,23227,30.572
23227,52267,41.237
23227,31665,104.606
31665,23227,104.606
23228,23227,111.319
23228,29002,131.865
29002,23228,131.865
23229,23228,105.907
23229,27802,84.114
27802,23229,84.114
23230,30377,806.534
23231,44769,55.086999999999996
23232,20878,77.703
23232,23349,137.44400000000002
23349,23232,137.44400000000002
23232,23348,262.519
23348,23232,262.519
23233,23232,76.449
23233,33257,137.67
33257,23233,137.67
23233,33420,226.297
33420,23233,226.297
23234,23233,75.937
23234,33421,198.72799999999998
33421,23234,198.72799999999998
23234,33257,212.527
33257,23234,212.527
23235,23234,76.309
23235,28000,172.169
23236,32277,141.906
23236,23235,76.244
23236,28978,76.713
23237,22713,105.88300000000001
23237,23236,77.278
23237,28978,106.94
28978,23237,106.94
23237,28977,119.718
28977,23237,119.718
23238,23237,90.876
23239,50819,152.478
50819,23239,152.478
23239,28807,117.601
28807,23239,117.601
23239,23271,503.382
23271,23239,503.382
23240,23241,248.311
23241,23240,248.311
23240,50819,12.924
50819,23240,12.924
23240,29479,84.958
23241,23242,56.476
23242,23241,56.476
23241,29479,224.67299999999997
29479,23241,224.67299999999997
23243,23244,92.361
23244,23243,92.361
23244,25953,84.717
25953,23244,84.717
23245,52550,14.897
52550,23245,14.897
23245,33301,52.693
23245,24835,87.661
24835,23245,87.661
23246,51875,46.705
51875,23246,46.705
23246,27251,219.897
27251,23246,219.897
23246,24842,78.079
24842,23246,78.079
23246,52550,87.09299999999999
52550,23246,87.09299999999999
23247,23248,80.708
23248,23247,80.708
23247,51875,60.809
51875,23247,60.809
23247,27252,148.13600000000002
27252,23247,148.13600000000002
23248,49174,33.551
49174,23248,33.551
23248,49173,42.508
49173,23248,42.508
23249,49173,64.539
49173,23249,64.539
23249,49171,42.292
49171,23249,42.292
23249,27253,33.054
27253,23249,33.054
23250,49171,56.056
49171,23250,56.056
23250,23251,131.139
23251,23250,131.139
23250,29667,115.797
29667,23250,115.797
23250,49172,59.577
49172,23250,59.577
23251,23252,31.627
23252,23251,31.627
23251,23506,17.256
23506,23251,17.256
23251,29667,63.493
29667,23251,63.493
23252,52931,35.614
52931,23252,35.614
23252,52930,42.003
52930,23252,42.003
23252,23506,27.327
23253,23507,74.577
23507,23253,74.577
23253,52929,31.462
52929,23253,31.462
23253,23254,15.685
23254,23253,15.685
23254,52928,40.935
52928,23254,40.935
23254,23255,17.204
23255,23254,17.204
23254,27560,203.18
27560,23254,203.18
23255,52927,90.886
52927,23255,90.886
23255,31173,70.08699999999999
31173,23255,70.08699999999999
23256,49169,46.754
49169,23256,46.754
23256,52927,54.028
52927,23256,54.028
23256,24103,45.941
23256,27561,61.852000000000004
23257,25649,121.926
25649,23257,121.926
23257,27561,37.421
27561,23257,37.421
23257,49169,23.888
49169,23257,23.888
23257,23258,161.291
23258,23257,161.291
23258,23259,65.749
23259,23258,65.749
23258,25649,149.04399999999998
25649,23258,149.04399999999998
23259,23260,63.937
23260,23259,63.937
23259,25527,74.844
25527,23259,74.844
23261,28395,49.194
23262,42928,31.497
23262,46770,49.169
23263,45485,49.271
23263,25941,93.568
25941,23263,93.568
23263,31415,90.14599999999999
31415,23263,90.14599999999999
23264,50023,13.554
50023,23264,13.554
23264,51545,53.85
23264,25942,90.63300000000001
25942,23264,90.63300000000001
23265,25943,90.745
25943,23265,90.745
23265,50022,12.62
50022,23265,12.62
23265,51549,55.291
23266,50021,11.591
50021,23266,11.591
23266,25215,89.204
25215,23266,89.204
23266,51553,51.787
23267,50020,10.848
50020,23267,10.848
23267,23266,70.664
23268,25944,83.31
25944,23268,83.31
23268,50019,11.408
50019,23268,11.408
23268,23267,75.54
23269,48394,77.381
48394,23269,77.381
23269,50018,11.423
50018,23269,11.423
23269,52748,60.075
23270,48393,121.896
48393,23270,121.896
23270,50017,10.275
50017,23270,10.275
23270,51556,129.15300000000002
23271,33573,98.198
33573,23271,98.198
23271,46763,249.62599999999998
23271,33670,395.437
33670,23271,395.437
23272,23273,76.714
23273,23272,76.714
23272,42855,75.304
42855,23272,75.304
23273,26079,121.15
23274,23275,46.762
23275,23276,77.459
23275,26081,126.247
23276,23277,18.737
23276,23344,263.936
23344,23276,263.936
23277,27074,60.926
23277,48433,59.083
23278,28533,42.348
28533,23278,42.348
23278,27074,36.552
27074,23278,36.552
23278,48433,13.491
48433,23278,13.491
23279,29093,14.596
23280,23281,246.443
23281,23280,246.443
23280,28703,78.714
28703,23280,78.714
23280,31062,105.722
31062,23280,105.722
23281,30810,79.946
30810,23281,79.946
23281,30811,513.606
30811,23281,513.606
23282,25830,97.603
25830,23282,97.603
23282,53340,109.058
53340,23282,109.058
23282,23283,207.68
23283,23282,207.68
23283,25831,97.849
25831,23283,97.849
23283,28369,59.601
28369,23283,59.601
23284,46773,42.444
23284,25864,188.977
25864,23284,188.977
23285,20936,218.866
23285,25503,77.198
25503,23285,77.198
23285,48410,47.352
48410,23285,47.352
23285,48411,82.45899999999999
48411,23285,82.45899999999999
23286,30052,80.295
23288,54454,200.612
54454,23288,200.612
23288,24819,82.489
24819,23288,82.489
23288,24818,79.098
24818,23288,79.098
23288,23289,158.498
23289,23288,158.498
23289,27248,82.349
27248,23289,82.349
23289,27247,79.27000000000001
27247,23289,79.27000000000001
23290,25836,100.322
25836,23290,100.322
23290,49854,102.794
49854,23290,102.794
23290,46252,192.88
46252,23290,192.88
23291,25825,79.399
25825,23291,79.399
23291,54716,79.887
54716,23291,79.887
23291,23292,208.608
23292,23291,208.608
23292,25826,78.996
25826,23292,78.996
23292,30075,79.468
30075,23292,79.468
23292,23293,200.77
23293,23292,200.77
23293,25827,79.01
25827,23293,79.01
23293,23294,194.956
23294,23293,194.956
23293,26346,79.247
26346,23293,79.247
23294,25828,78.87299999999999
25828,23294,78.87299999999999
23294,30076,79.259
30076,23294,79.259
23295,23296,77.887
23296,23295,77.887
23295,32648,219.788
32648,23295,219.788
23295,31387,184.171
31387,23295,184.171
23296,31386,76.07
31386,23296,76.07
23296,49027,107.22599999999998
49027,23296,107.22599999999998
23296,30053,88.964
30053,23296,88.964
23297,27352,82.179
27352,23297,82.179
23297,27353,80.023
27353,23297,80.023
23297,49026,106.881
23298,25222,82.095
25222,23298,82.095
23298,25223,79.236
25223,23298,79.236
23298,23297,316.961
23299,27631,77.356
27631,23299,77.356
23299,27630,82.317
27630,23299,82.317
23299,23298,158.413
23300,30055,82.167
30055,23300,82.167
23300,31800,77.442
31800,23300,77.442
23300,18382,246.543
23301,31458,57.652
31458,23301,57.652
23301,30056,82.288
30056,23301,82.288
23301,23300,56.427
23302,30057,82.209
30057,23302,82.209
23302,23301,79.124
23302,25874,128.467
25874,23302,128.467
23303,27927,82.097
27927,23303,82.097
23303,23302,79.281
23303,27928,206.272
27928,23303,206.272
23304,25833,109.635
25833,23304,109.635
23304,30064,79.124
30064,23304,79.124
23304,23305,175.275
23305,23304,175.275
23305,25852,78.7
25852,23305,78.7
23305,29169,79.394
29169,23305,79.394
23305,23306,143.113
23306,23305,143.113
23306,25853,79.113
25853,23306,79.113
23306,30065,78.949
30065,23306,78.949
23307,23308,105.52
23308,23307,105.52
23308,25861,78.926
25861,23308,78.926
23308,30066,79.244
30066,23308,79.244
23308,23309,110.208
23309,23308,110.208
23310,23311,77.872
23311,23310,77.872
23310,25550,78.241
25550,23310,78.241
23311,28037,186.49400000000003
23312,23284,81.774
23312,23313,167.538
23313,23312,167.538
23313,23314,199.33499999999998
23314,23313,199.33499999999998
23313,25864,78.711
25864,23313,78.711
23313,30073,79.382
30073,23313,79.382
23314,24737,77.857
24737,23314,77.857
23314,54863,134.656
54863,23314,134.656
23314,24736,79.587
24736,23314,79.587
23315,23316,28.925
23316,23315,28.925
23315,54863,34.979
54863,23315,34.979
23315,27460,187.678
27460,23315,187.678
23316,23317,208.76999999999998
23317,23316,208.76999999999998
23316,26265,51.306000000000004
23317,30058,80.969
30058,23317,80.969
23318,23319,48.634
23319,23318,48.634
23319,23320,44.475
23320,23319,44.475
23319,28280,145.35799999999998
28280,23319,145.35799999999998
23321,23322,76.214
23322,23321,76.214
23321,25868,50.598
25868,23321,50.598
23321,23330,16.717
23330,23321,16.717
23322,23323,66.814
23323,23322,66.814
23322,46251,157.023
46251,23322,157.023
23323,49853,12.412
49853,23323,12.412
23323,46239,164.748
23324,25832,99.044
25832,23324,99.044
23324,28370,73.851
28370,23324,73.851
23324,23325,118.395
23325,23324,118.395
23325,30070,77.153
30070,23325,77.153
23325,25865,79.441
25865,23325,79.441
23325,23326,195.385
23326,23325,195.385
23326,25866,78.892
25866,23326,78.892
23326,30071,79.129
30071,23326,79.129
23327,23328,80.737
23328,23327,80.737
23327,25849,78.105
25849,23327,78.105
23327,30068,79.029
30068,23327,79.029
23328,23329,75.195
23329,23328,75.195
23328,33273,162.353
33273,23328,162.353
23329,23330,112.489
23330,23329,112.489
23329,25867,67.314
25867,23329,67.314
23329,27697,67.14
27697,23329,67.14
23330,30077,67.451
30077,23330,67.451
23331,23332,80.56
23332,23331,80.56
23331,25876,64.496
25876,23331,64.496
23331,51663,179.938
51663,23331,179.938
23332,28197,118.594
28197,23332,118.594
23333,30063,93.22
30063,23333,93.22
23333,28198,181.50400000000002
28198,23333,181.50400000000002
23334,23335,114.0
23335,23334,114.0
23334,25837,91.072
25837,23334,91.072
23334,29400,75.54
29400,23334,75.54
23335,25838,91.073
25838,23335,91.073
23335,30074,76.263
30074,23335,76.263
23336,25839,90.478
25839,23336,90.478
23336,23337,76.16999999999999
23337,23336,76.16999999999999
23336,46245,180.156
46245,23336,180.156
23337,23338,94.637
23338,23337,94.637
23337,25840,90.931
25840,23337,90.931
23337,28430,124.673
28430,23337,124.673
23338,28431,33.556
28431,23338,33.556
23338,25841,91.195
25841,23338,91.195
23339,30032,78.121
30032,23339,78.121
23339,30031,21.002000000000002
30031,23339,21.002000000000002
23340,23339,86.716
23340,26078,132.778
23341,23340,76.401
23342,23341,74.053
23342,26080,132.438
23343,23342,78.299
